盐酸丁咯地尔胶囊	1	0	1				
渐进性坏死	1	0	1				
三七止血片	1	0	1				
金霉素软膏	0	1	1				
盆腔粘连松解术	1	0	1				
胆总管囊肿	1	0	1				
脊索瘤	1	0	1				
厌恶疗法	0	1	1				
黄栀花口服液	0	1	1				
曲菌球	0	1	1				
免费疫苗	0	1	1				
多血质	0	1	1				
硝酸钾	0	1	1				
肩膀酸疼	1	0	1				
新雪颗粒	0	1	1				
肾盂成形术	0	1	1				
溶血素	1	0	1				
转化糖电解质注射液	1	0	1				
阳陵泉穴	0	1	1				
淋菌性尿道炎	0	1	1				
老人行动迟缓	1	0	1				
血栓阻塞血管	0	1	1				
背衬层	0	1	1				
脾破裂	0	1	1				
血脉通胶囊	0	1	1				
小脑扁桃体下疝	1	0	1				
肝管结石	1	0	1				
角化棘皮瘤	1	0	1				
清脑安神	0	1	1				
补心气	0	1	1				
念珠龟头炎	1	0	1				
反复抽搐	0	1	1				
血生口服液	1	0	1				
酵母片	0	1	1				
复方亚油酸乙酯胶丸	1	0	1				
复方甘露醇	1	0	1				
恶性胸腺瘤	1	0	1				
莫匹罗星	0	1	1				
胆总管扩张	0	1	1				
牙槽脓肿	0	1	1				
老年人腿抽筋	1	0	1				
新生儿红细胞增多症	0	1	1				
血管性水肿	0	1	1				
环丙氟哌酸	0	1	1				
柴胡注射液	0	1	1				
湿痒洗液	1	0	1				
舒筋跌打	1	0	1				
外耳炎	0	1	1				
淋巴系统	0	1	1				
脉络膜脱离	0	1	1				
乙肝病毒表面抗原	1	0	1				
乙酰谷酰胺	0	1	1				
胎儿宫内窘迫	0	1	1				
幽门管溃疡	1	0	1				
丹可	1	0	1				
复方地龙胶囊	1	0	1				
难治性贫血	1	0	1				
乐乐	1	0	1				
之乐	1	0	1				
乳酸钠	0	1	1				
东乐	1	0	1				
肌球蛋白尿	0	1	1				
盐酸乙胺丁醇片	1	0	1				
乳安	0	1	1				
龟龄集	1	0	1				
肺动脉瓣关闭不全	1	0	1				
腹壁切口疝	1	0	1				
二丁	0	1	1				
枸橼酸盐	0	1	1				
乌灵	1	0	1				
淋巴组织	1	0	1				
丁硼	0	1	1				
优克	1	0	1				
人工流产术	0	1	1				
二甲亚砜	0	1	1				
天麻素注射液	1	0	1				
六味能消胶囊	0	1	1				
臌症丸	1	0	1				
五灵	1	0	1				
天竺黄	0	1	1				
盐酸洛美沙星乳膏	1	0	1				
养阴降糖	1	0	1				
余甘子	0	1	1				
肌阵挛	0	1	1				
髋臼骨折	1	0	1				
单纯性甲状腺肿	0	1	1				
碳酸锂	1	0	1				
咽部有异物感	1	0	1				
匹维溴铵	1	0	1				
妊娠合并心脏病	0	1	1				
伤科灵	1	0	1				
乳酸钙片	1	0	1				
脱脂棉	0	1	1				
卵巢性不孕	0	1	1				
腹膜间皮瘤	1	0	1				
避蚊胺	0	1	1				
活血胶囊	1	0	1				
口腔颌面	0	1	1				
弥漫性血管内凝血	0	1	1				
缬沙坦分散片	1	0	1				
养心安神丸	0	1	1				
急诊处理	0	1	1				
颈椎间	1	0	1				
红细胞压积偏高	1	0	1				
基底细胞癌	1	0	1				
脉血康	0	1	1				
克隆氏病	0	1	1				
除湿止痒洗液	1	0	1				
清热开窍	0	1	1				
复方氯霉素	0	1	1				
血流慢	1	0	1				
羧甲司坦片	0	1	1				
六味安消胶囊	0	1	1				
口辣	0	1	1				
喜宁	0	1	1				
美托洛尔片	1	0	1				
咬痛	1	0	1				
五酯软胶囊	0	1	1				
肾髓质	0	1	1				
比沙可啶	1	0	1				
喉疾灵胶囊	0	1	1				
愈风丹	1	0	1				
扶正散	0	1	1				
和日	1	0	1				
血管少	0	1	1				
中毒颗粒	1	0	1				
发疹	1	0	1				
羧甲基纤维素钠	1	0	1				
口炎	0	1	1				
哌嗪	1	0	1				
刷牙出血	1	0	1				
苁蓉通便口服液	0	1	1				
启文	1	0	1				
解郁安神颗粒	0	1	1				
可成	0	1	1				
呻吟	1	0	1				
急性青光眼	1	0	1				
咳丸	1	0	1				
可明	1	0	1				
右归	0	1	1				
骶髂关节疼痛	1	0	1				
西可韦	1	0	1				
血管痣	0	1	1				
可愈	0	1	1				
异山梨醇	1	0	1				
尿道口溃疡	0	1	1				
四神	1	0	1				
单克隆抗体	0	1	1				
脂降宁	1	0	1				
坤宝	1	0	1				
体液潴留	0	1	1				
四物	1	0	1				
噎膈	0	1	1				
肾复康片	1	0	1				
神经性呕吐	1	0	1				
噫气	0	1	1				
喀血	1	0	1				
六一散	0	1	1				
小便不禁	1	0	1				
组织培养	1	0	1				
肝胆双清颗粒	1	0	1				
唐草	1	0	1				
和雪	1	0	1				
公丁香	0	1	1				
保胎丸	0	1	1				
可麻	1	0	1				
四环素可的松	1	0	1				
牙齿错位	1	0	1				
健康档案	1	0	1				
活动后气促	1	0	1				
苯妥英	0	1	1				
肺通气功能检查	0	1	1				
唇干舌燥	1	0	1				
阿达帕林凝胶	0	1	1				
皮下组织硬结	0	1	1				
芪胶升白胶囊	1	0	1				
腹腔引流术	1	0	1				
慢通道	0	1	1				
高血压眼病	0	1	1				
先定	0	1	1				
血清载脂蛋白	1	0	1				
癔病性失明	0	1	1				
六应	0	1	1				
膀胱底	0	1	1				
婴儿素	1	0	1				
夏科氏关节病	0	1	1				
病综合征	1	0	1				
保真	1	0	1				
房性心动过速	1	0	1				
克咳	0	1	1				
六一	1	0	1				
仙鹤	0	1	1				
腓肠神经	0	1	1				
金属离子	0	1	1				
蛋白复合物	0	1	1				
胎位异常	0	1	1				
丙戊酸钠片	1	0	1				
依特	1	0	1				
两鬓	1	0	1				
肝叶萎缩	1	0	1				
佑苏	1	0	1				
脊髓软化	0	1	1				
仁苏	1	0	1				
两颊	1	0	1				
组织呼吸	0	1	1				
元胡胃舒胶囊	0	1	1				
结节性痒疹	1	0	1				
利肝	0	1	1				
乳宁颗粒	1	0	1				
风湿二十五味	1	0	1				
博平	1	0	1				
化毒	0	1	1				
全鹿	1	0	1				
益肾消渴胶囊	0	1	1				
面部一侧出汗另一侧却无汗	1	0	1				
可力	1	0	1				
抗凝血酶	0	1	1				
氯波必利片	0	1	1				
磷酸化酶	0	1	1				
力勉	1	0	1				
六神	1	0	1				
肥大性关节炎	0	1	1				
金嗓散结丸	1	0	1				
冷汗淋漓	0	1	1				
辅助细胞	0	1	1				
芬布芬	1	0	1				
刺参	1	0	1				
西乐葆	0	1	1				
复合乳酸菌胶囊	0	1	1				
典泰	1	0	1				
法可林滴眼液	1	0	1				
玄七通痹	1	0	1				
硫软膏	0	1	1				
宿醉	0	1	1				
银杏软胶囊	1	0	1				
脑动脉血栓形成	0	1	1				
孕三烯酮	1	0	1				
育阴降糖丸	1	0	1				
枯草杆菌	0	1	1				
尿磷	0	1	1				
脱氧核糖核酸	1	0	1				
消痛贴膏	0	1	1				
安络痛片	0	1	1				
自身免疫性溶血性贫血	1	0	1				
石蜡疗法	0	1	1				
尿赤	0	1	1				
小金	0	1	1				
奇正消痛贴膏	0	1	1				
室颤	1	0	1				
冬凌草片	0	1	1				
胡黄连	0	1	1				
依托红霉素混悬液	1	0	1				
胰腺部分切除术	0	1	1				
前列欣胶囊	1	0	1				
补肾丸	1	0	1				
四肢酸痛无力	1	0	1				
肌萎缩侧索硬化	0	1	1				
痛风性肾病	0	1	1				
宽胸	0	1	1				
清肺化痰	0	1	1				
甲磺酸酚妥拉明片	1	0	1				
双羟萘酸噻嘧啶	0	1	1				
补肾宁	0	1	1				
夜游症	1	0	1				
荆防败毒散	0	1	1				
桡骨远端骨折	1	0	1				
女性不育	0	1	1				
弱智	1	0	1				
盐酸特比萘芬乳膏	0	1	1				
巴豆	0	1	1				
复方地塞米松	0	1	1				
伪麻黄碱	0	1	1				
甲肝抗体	0	1	1				
细菌性腹泻	0	1	1				
尿淀粉酶升高	0	1	1				
氨基葡糖	1	0	1				
枇杷叶	0	1	1				
头孢氨苄甲氧苄啶片	1	0	1				
川黄	1	0	1				
老年人胰腺癌	1	0	1				
快力	1	0	1				
心室流出道	1	0	1				
颈性眩晕	0	1	1				
滋肾育胎丸	1	0	1				
胸膜腔积液	1	0	1				
骨盆骨折	0	1	1				
头孢哌酮舒巴坦	1	0	1				
复方红豆杉胶囊	0	1	1				
舒筋活血胶囊	0	1	1				
风湿灵	1	0	1				
血脉通	0	1	1				
荷叶丸	0	1	1				
黄连羊肝丸	1	0	1				
女性不孕	1	0	1				
固齿	1	0	1				
多瑞吉	1	0	1				
芒果叶	0	1	1				
胃网膜右动脉	0	1	1				
胺碘酮片	1	0	1				
阿普林定	0	1	1				
超声碎石术	0	1	1				
抗心磷脂抗体	1	0	1				
羌活胜湿汤	0	1	1				
木瓜丸	1	0	1				
羚羊感冒胶囊	0	1	1				
注射用醋酸亮丙瑞林	1	0	1				
中风回春丸	0	1	1				
挤压伤	0	1	1				
津力达颗粒	1	0	1				
波立维片	0	1	1				
踝部扭伤	1	0	1				
共同性斜视	0	1	1				
口唇皲裂	0	1	1				
四红	0	1	1				
特异性免疫	0	1	1				
脑血管瘤	1	0	1				
中风回春片	1	0	1				
清肝利胆	0	1	1				
舒筋活络丸	0	1	1				
眼内容物	1	0	1				
血脂宁	0	1	1				
视紫红质	0	1	1				
盐酸地芬尼多片	0	1	1				
背部疾病	0	1	1				
血精症	0	1	1				
天香	1	0	1				
变态反应加重	0	1	1				
甲硫氨酸	0	1	1				
阴囊肿胀	1	0	1				
宁嗽	0	1	1				
前列倍喜胶囊	0	1	1				
脖子扭痛	1	0	1				
趾骨骨折	1	0	1				
安平	1	0	1				
定心	1	0	1				
五子衍宗片	0	1	1				
直肠镜检查	0	1	1				
头癣	0	1	1				
多烯康	1	0	1				
胃部隐痛	1	0	1				
天舒	1	0	1				
舒神灵	0	1	1				
十一酸睾酮	1	0	1				
甲氰米胍	0	1	1				
黄氏响声含片	1	0	1				
肾上腺肿块	1	0	1				
尿石通丸	1	0	1				
维生素缺少	0	1	1				
复方胆通片	1	0	1				
妙纳	1	0	1				
神经保护剂	0	1	1				
头孢特仑新戊酯	1	0	1				
术后发热	1	0	1				
皮瓣转移	0	1	1				
滴鼻液	1	0	1				
疏风止痛	0	1	1				
斑蝥	0	1	1				
右肾静脉	0	1	1				
明胶	1	0	1				
富马酸酮替芬	0	1	1				
断发毛癣菌	0	1	1				
甲氧苄啶	0	1	1				
春梅	1	0	1				
周围神经病损	0	1	1				
磷酸腺苷	0	1	1				
普威	1	0	1				
复方岩白菜片	0	1	1				
慢性缩窄性心包炎	0	1	1				
阿胶补血颗粒	0	1	1				
新红	0	1	1				
膝内翻	1	0	1				
水飞蓟宾	1	0	1				
减压病	0	1	1				
曲美	1	0	1				
复方锌	1	0	1				
再宁平	1	0	1				
新生儿溶血症	1	0	1				
补肾固齿	1	0	1				
硫酸酯酶	0	1	1				
格宁	1	0	1				
腹痛下利	0	1	1				
心达康片	1	0	1				
心达康	0	1	1				
联合运动	0	1	1				
云南白药创可贴	1	0	1				
脚癣一次净	0	1	1				
软膏类	0	1	1				
精子稀少	1	0	1				
嗅觉丧失	1	0	1				
协调运动	0	1	1				
散剂	1	0	1				
前列腺梗阻	1	0	1				
静脉曲张破裂	0	1	1				
心房扩大	1	0	1				
获得性免疫	0	1	1				
珍珠生肌	1	0	1				
养心氏	0	1	1				
纵膈淋巴结肿大	1	0	1				
五氟利多片	0	1	1				
拉非	1	0	1				
舒秘胶囊	1	0	1				
典必殊	0	1	1				
易宁	1	0	1				
盐酸司他斯汀片	1	0	1				
丹桂香颗粒	1	0	1				
血府逐淤汤	0	1	1				
脑白质变性	1	0	1				
脑灵素胶囊	1	0	1				
健腰丸	1	0	1				
脾肾两助丸	0	1	1				
二丁胶囊	0	1	1				
腹可安	1	0	1				
运动神经元病	0	1	1				
结核性关节炎	0	1	1				
脑得生	0	1	1				
肺结节病	1	0	1				
多西环素片	1	0	1				
异常脑电图	1	0	1				
辅助通气	0	1	1				
淋巴细胞性白血病	0	1	1				
脑心安	0	1	1				
血塞通软胶囊	1	0	1				
元胡止痛软胶囊	1	0	1				
磷酸葡萄糖脱氢酶	1	0	1				
肝右静脉	1	0	1				
贞芪扶正胶囊	0	1	1				
清肝解毒	0	1	1				
愈裂	0	1	1				
慈航	0	1	1				
开胸顺气	0	1	1				
尿道口痒	1	0	1				
甘油果糖注射液	1	0	1				
髓质海绵肾	1	0	1				
晶体脱位	0	1	1				
腹部创伤	0	1	1				
萸苁强肾胶囊	1	0	1				
冠周炎	0	1	1				
神经管缺陷	0	1	1				
氯芬待因片	1	0	1				
止咳祛痰糖浆	0	1	1				
肝火上炎证	1	0	1				
柴黄软胶囊	0	1	1				
扭筋	1	0	1				
剖宫产术	1	0	1				
扭着	1	0	1				
开顺	1	0	1				
幸福来冬虫夏草	1	0	1				
伸筋丹胶囊	0	1	1				
肾栓塞	0	1	1				
非小细胞肺癌	0	1	1				
急淋	0	1	1				
德纳	0	1	1				
炎琥宁	1	0	1				
蚕蛹补肾胶囊	1	0	1				
心灵	0	1	1				
血管性耳鸣	1	0	1				
归芪	1	0	1				
粪便常规	0	1	1				
强力感冒片	1	0	1				
怔忡	0	1	1				
辅助临床诊断	0	1	1				
强笑	1	0	1				
高亚麻酸	1	0	1				
幸露	1	0	1				
水杨酸钠	0	1	1				
婴儿肺炎	1	0	1				
复方益肝灵片	0	1	1				
多毛症	0	1	1				
胆石利通片	0	1	1				
康肾颗粒	1	0	1				
胆舒软胶囊	0	1	1				
延丹益心胶囊	0	1	1				
卵巢功能减退	0	1	1				
硫酸锌片	0	1	1				
奇曼丁	0	1	1				
复方氯己定地塞米松膜	1	0	1				
腹主动脉瘤	0	1	1				
聚肌胞	0	1	1				
洁身	1	0	1				
阿奇霉素颗粒	0	1	1				
低置胎盘	1	0	1				
后天性白内障	0	1	1				
解毒利咽	0	1	1				
香砂平胃丸	1	0	1				
浅表淋巴结	1	0	1				
复方水杨酸酊	0	1	1				
咪唑斯汀缓释片	1	0	1				
清解	1	0	1				
夜尿症	0	1	1				
肝门静脉	1	0	1				
腰椎膨出	1	0	1				
尿道下裂	1	0	1				
骨盆倾斜度	0	1	1				
脚后跟长骨刺	1	0	1				
滑脉	0	1	1				
盐酸吗啡注射液	1	0	1				
明目上清	1	0	1				
洒石酸美托洛尔缓释片	1	0	1				
硝呋太尔	0	1	1				
热中	0	1	1				
前列腺疾患	0	1	1				
髂动脉瘤	1	0	1				
欧诺	0	1	1				
阴茎痰核	0	1	1				
擦癣药水	0	1	1				
神经上皮脱离	1	0	1				
脑栓通	1	0	1				
阴茎疼痛	1	0	1				
气痛	1	0	1				
疏风散热	0	1	1				
阿魏酸哌嗪片	1	0	1				
血凝酶	0	1	1				
氮芥	0	1	1				
补佳乐	1	0	1				
清之	0	1	1				
泻热	0	1	1				
流注	0	1	1				
泻白	0	1	1				
青蒿鳖甲汤	0	1	1				
法罗	1	0	1				
老年褥疮	1	0	1				
软纤维瘤	1	0	1				
急性宫颈炎	0	1	1				
泰能	0	1	1				
消火	0	1	1				
注射部位疼痛	0	1	1				
溢乳	0	1	1				
面色灰暗	0	1	1				
热毒宁	1	0	1				
甘麦大枣汤	0	1	1				
给药方案	1	0	1				
快胃片	0	1	1				
心源性哮喘	0	1	1				
眼球无突出	1	0	1				
急性中毒	1	0	1				
橘核	0	1	1				
肾炎舒	1	0	1				
慢性子宫颈炎	1	0	1				
包茎过长	1	0	1				
王氏保赤丸	0	1	1				
传导性耳鸣	0	1	1				
祛痰平喘	0	1	1				
欣瑞	1	0	1				
虫草菌	1	0	1				
西尼地平片	1	0	1				
继发性不孕	0	1	1				
暑湿感冒	0	1	1				
体位性蛋白尿	0	1	1				
欣能	1	0	1				
正瑞	0	1	1				
胃潴留	1	0	1				
克霉唑癣药水	0	1	1				
克痒舒洗液	0	1	1				
麝香心脑乐	1	0	1				
肌甘片	1	0	1				
硫磺霜	0	1	1				
松馏油	0	1	1				
来氟米特片	1	0	1				
下肢静脉功能不全	0	1	1				
补肾安神	0	1	1				
注射部位硬结	1	0	1				
肾盂肿瘤	1	0	1				
血管壁变薄	1	0	1				
梅花	0	1	1				
多西环素	0	1	1				
桃胶	0	1	1				
倍美力	1	0	1				
益肾灵胶囊	0	1	1				
体位性眩晕	0	1	1				
榧子	0	1	1				
氟桂利嗪片	0	1	1				
祖师麻	0	1	1				
外耳道疖肿	0	1	1				
猩红热样皮疹	1	0	1				
耳聋丸	1	0	1				
金银花露	0	1	1				
过氧化苯甲酰	0	1	1				
颅底骨折	0	1	1				
抗病毒剂	0	1	1				
硝普纳	0	1	1				
益脑	0	1	1				
埃索美拉唑镁	1	0	1				
百补	0	1	1				
复方单硝酸异山梨酯缓释片	1	0	1				
肝脾大	1	0	1				
肾上腺皮质功能减退症	0	1	1				
代谢清除	0	1	1				
华仁欣舒	0	1	1				
益视	1	0	1				
龙血竭胶囊	1	0	1				
蛇毒血凝酶注射液	1	0	1				
脑桥和延髓	0	1	1				
痿证	0	1	1				
凯思立	0	1	1				
急性肾损伤	0	1	1				
伸筋活络丸	0	1	1				
白脉	0	1	1				
白蔹	0	1	1				
益康	1	0	1				
抗球蛋白抗体	1	0	1				
萎缩性阴道炎	0	1	1				
舒筋通络颗粒	1	0	1				
脐尿管瘘	0	1	1				
安神补脑口服液	1	0	1				
肝结核	0	1	1				
胆立克	0	1	1				
大咯血	1	0	1				
甘遂	0	1	1				
痿病	1	0	1				
多囊肝	1	0	1				
山香园片	0	1	1				
伴随病毒	0	1	1				
硫酸氨基葡萄糖片	1	0	1				
长春西汀片	1	0	1				
克霉唑乳膏	0	1	1				
畅泰	1	0	1				
甲紫	0	1	1				
尤瑞克林	1	0	1				
白喉	0	1	1				
痔核	1	0	1				
白及	0	1	1				
香菇多糖片	0	1	1				
肾积脓	0	1	1				
申捷	0	1	1				
甘松	0	1	1				
血管移植	0	1	1				
纤维渗出物	0	1	1				
日夜百服咛	0	1	1				
木香顺气丸水丸	0	1	1				
甘泰	1	0	1				
异常视网膜对应	0	1	1				
复方尿维氨	1	0	1				
单胺氧化酶	0	1	1				
网状内皮系统	0	1	1				
生力	1	0	1				
血流动力学障碍	0	1	1				
倍他司汀片	1	0	1				
唑来膦酸	1	0	1				
平衡盐溶液	0	1	1				
斜形骨折	1	0	1				
泌尿宁胶囊	0	1	1				
辣椒酊	0	1	1				
前列腺穿刺	1	0	1				
单纯性肾囊肿	1	0	1				
精蛋白重组人胰岛素注射液	1	0	1				
生化颗粒	0	1	1				
美敏伪麻	0	1	1				
中期妊娠	0	1	1				
拔毒生肌散	0	1	1				
小肠息肉	1	0	1				
石淋通	1	0	1				
胎盘大	0	1	1				
淋漓不止	1	0	1				
南五味子	0	1	1				
复方甘草酸铵	1	0	1				
醋酸氢化可的松片	1	0	1				
脑脊液漏	1	0	1				
基立福	1	0	1				
肌肥厚	0	1	1				
腹股沟淋巴结炎	1	0	1				
丹佛胃尔康颗粒	1	0	1				
托吡酯	0	1	1				
人参鹿茸	1	0	1				
依巴斯汀	0	1	1				
腹部损伤	0	1	1				
肾元胶囊	1	0	1				
Graves病	1	0	1				
液氮冷冻治疗	0	1	1				
吻合口溃疡	0	1	1				
表虚自汗	0	1	1				
麦门冬汤	0	1	1				
蚯蚓状	0	1	1				
胸腔穿刺术	1	0	1				
伤湿祛痛膏	1	0	1				
视盘水肿	1	0	1				
肢端凉	0	1	1				
奥硝唑分散片	1	0	1				
固定性红斑	1	0	1				
辛芳鼻炎胶囊	0	1	1				
眼睑充血	1	0	1				
磷酸氢二钠	0	1	1				
感冒灵冲剂	1	0	1				
耵聍栓塞	0	1	1				
眼轮匝肌	1	0	1				
肾上腺危象	1	0	1				
桉柠蒎	0	1	1				
喉部有痰	0	1	1				
防御机制	0	1	1				
精液带血	1	0	1				
渴乐宁颗粒	0	1	1				
谷红注射液	1	0	1				
普拉克索	1	0	1				
前列舒	0	1	1				
肝净	1	0	1				
曲安奈德益康唑	1	0	1				
婴儿湿疹	1	0	1				
络通	1	0	1				
胆木浸膏片	1	0	1				
小活络丹	0	1	1				
氟桂利嗪胶囊	0	1	1				
肤康	0	1	1				
胃宝	1	0	1				
耳漏	1	0	1				
胃康	0	1	1				
二次感染	0	1	1				
脉安	0	1	1				
复代文	1	0	1				
桂林西瓜霜	0	1	1				
激素测定	0	1	1				
克霉唑阴道片	1	0	1				
苯磺酸左旋氨氯地平	1	0	1				
维普	0	1	1				
养血饮口服液	0	1	1				
背部酸痛	1	0	1				
感染性休克	1	0	1				
红粉	0	1	1				
脂肪吸收不良	0	1	1				
消癌平片	1	0	1				
左下腹痛	1	0	1				
系统性血管炎	1	0	1				
耳堵	1	0	1				
红亭	1	0	1				
纷乐	1	0	1				
苯磺酸氨氯地平胶囊	1	0	1				
维磷葡钙片	1	0	1				
糖尿病性神经炎	0	1	1				
胃膜素	0	1	1				
山梨醇铁	0	1	1				
局灶性肾小球硬化症	0	1	1				
盐酸米诺环素胶囊	1	0	1				
紫菀	0	1	1				
气管、支气管狭窄	1	0	1				
再普乐	0	1	1				
维力	1	0	1				
角膜上皮脱落	0	1	1				
凯妮汀	0	1	1				
肌醇烟酸酯片	0	1	1				
多糖铁复合物	0	1	1				
接种时间	0	1	1				
思诺思	1	0	1				
盘龙七	0	1	1				
当归芍药散	0	1	1				
西帕依固龈液	1	0	1				
唐氏综合症筛查	0	1	1				
骨友灵	1	0	1				
坐骨神经损伤	1	0	1				
构音障碍	0	1	1				
糊药	0	1	1				
糖维	1	0	1				
宫腔粘连	1	0	1				
胰酶肠溶胶囊	0	1	1				
比拜克胶囊	1	0	1				
胃肠安	1	0	1				
胃肠宁	0	1	1				
怡那林	1	0	1				
延龄长春胶囊	1	0	1				
迁延性肺炎	0	1	1				
肠炎灵胶囊	0	1	1				
盐酸川芎嗪氯化钠注射液	1	0	1				
毛细淋巴管	0	1	1				
高原病	0	1	1				
肺力咳胶囊	0	1	1				
立毛	0	1	1				
前庭神经元炎	0	1	1				
肾脓肿	1	0	1				
慢性扁桃体炎	1	0	1				
显微外科	0	1	1				
消咳颗粒	1	0	1				
乳腺结核	1	0	1				
硬化萎缩苔藓	1	0	1				
前列腺肿瘤	0	1	1				
圣通平	1	0	1				
肝风内动	0	1	1				
科林	0	1	1				
肥胖纹	1	0	1				
肾肿瘤切除术	1	0	1				
蛲虫病	0	1	1				
焦神曲	0	1	1				
苦甘冲剂	1	0	1				
吲哚美辛栓	1	0	1				
下消化道出血	1	0	1				
针灸甲乙经	0	1	1				
君士达新	1	0	1				
食物嵌塞	0	1	1				
思连康	0	1	1				
硼砂	1	0	1				
呕吐中枢	0	1	1				
冠心泰	0	1	1				
速必欣	1	0	1				
法莫替丁片	1	0	1				
精神运动性兴奋	0	1	1				
石韦	0	1	1				
瞿麦	1	0	1				
肾缺血	1	0	1				
脑动脉栓塞	0	1	1				
脓疱疮	0	1	1				
茵陈蒿汤	0	1	1				
急性阴道炎	0	1	1				
周围动脉栓塞	0	1	1				
高草酸尿	0	1	1				
复方灵芝	0	1	1				
川贝雪梨膏	0	1	1				
胸膜固定术	0	1	1				
冠状动脉搭桥术后	0	1	1				
白石清热颗粒	1	0	1				
外洗患处	0	1	1				
地芬尼多	0	1	1				
输尿管肿瘤	1	0	1				
胃乐新	0	1	1				
血证	0	1	1				
金黄散	0	1	1				
胍乙啶	0	1	1				
试药	1	0	1				
过敏性紫癫	0	1	1				
慢性胃窦炎	1	0	1				
贝林	1	0	1				
气不摄血	0	1	1				
溶栓胶囊	1	0	1				
肝包虫病	1	0	1				
吡咯酮	1	0	1				
糜蛋白酶	0	1	1				
清热解毒软胶囊	0	1	1				
胃三联	1	0	1				
脑细胞脱水	0	1	1				
化痔栓	0	1	1				
细菌毒素	0	1	1				
马来酸噻吗洛尔滴眼液	0	1	1				
米非司酮片	0	1	1				
胃康胶囊	1	0	1				
四季感冒片	0	1	1				
试液	1	0	1				
肾盂扩张	1	0	1				
老来瘦	1	0	1				
风热咳嗽	0	1	1				
功能紊乱综合症	0	1	1				
重度营养不良	1	0	1				
多西他赛	1	0	1				
心前区痛	1	0	1				
功能锻练	0	1	1				
发热伴咳嗽、咯痰、胸痛	1	0	1				
线造影	0	1	1				
盐酸洛美沙星眼用凝胶	1	0	1				
酚酞含片	1	0	1				
立克次体	0	1	1				
吗啡片	0	1	1				
丁桂儿脐贴	0	1	1				
脑脊膜炎	1	0	1				
特比萘芬软膏	0	1	1				
毛发脱落	0	1	1				
泰舒达	1	0	1				
心可舒胶囊	1	0	1				
老年人骨质疏松	0	1	1				
主动脉弓	1	0	1				
诺龙	1	0	1				
资生	1	0	1				
皮肤挫伤	1	0	1				
右颈总动脉	1	0	1				
角膜穿孔	0	1	1				
过敏性肺炎	0	1	1				
和胃降逆	0	1	1				
采力	1	0	1				
超声内镜	1	0	1				
跖趾关节	0	1	1				
超声医学	1	0	1				
超微结构	0	1	1				
洁肤净	0	1	1				
输尿管肾镜	0	1	1				
上颌窦癌	1	0	1				
细辛脑	1	0	1				
通痹	0	1	1				
达菲	0	1	1				
迪皿	1	0	1				
烟酸缺乏	0	1	1				
肾气不足证	0	1	1				
多发性脂肪瘤	0	1	1				
食管下段静脉曲张	0	1	1				
静脉周围炎	0	1	1				
辅能	1	0	1				
注射用盐酸头孢替安	1	0	1				
乳头肥大	0	1	1				
那妥	1	0	1				
成骨不全	0	1	1				
大承气汤	0	1	1				
肾小管坏死	0	1	1				
心虚胆怯	0	1	1				
软皂	0	1	1				
登革热	1	0	1				
复方聚乙二醇电解质散	1	0	1				
肥厚性胃炎	0	1	1				
碘喉片	0	1	1				
海狗丸	0	1	1				
肝太乐	0	1	1				
前列解毒胶囊	1	0	1				
胆南星	0	1	1				
黄芪桂枝五物汤	0	1	1				
通乳	0	1	1				
先天性风疹	0	1	1				
乳腺发育不良	0	1	1				
肝达	1	0	1				
龙血竭含片	1	0	1				
睾丸激素	0	1	1				
子宫畸形	0	1	1				
渗出性胸膜炎	0	1	1				
翁沥通胶囊	1	0	1				
排出结石	0	1	1				
注意分配	0	1	1				
皮样囊肿	1	0	1				
艾恒	1	0	1				
复方阿司匹林片	0	1	1				
糖尿病性肝病	0	1	1				
舒痔	1	0	1				
舌病	1	0	1				
舌癌	1	0	1				
生殖器念珠菌病	0	1	1				
新生儿肺炎	0	1	1				
百赛诺	0	1	1				
东莨菪碱	0	1	1				
华佗再造丸浓缩水蜜丸	0	1	1				
呼吸病	1	0	1				
老视	0	1	1				
骨愈合	0	1	1				
胎漏	0	1	1				
腮帮	1	0	1				
肩关节囊	0	1	1				
肺痿	0	1	1				
脉痹	0	1	1				
晕动病	0	1	1				
脱症	0	1	1				
胆舒	1	0	1				
腹满	0	1	1				
舒尔	1	0	1				
罗布麻降压	1	0	1				
清宫术	0	1	1				
主动转运	0	1	1				
大黄清胃	0	1	1				
苯酚	0	1	1				
胼胝体压部	1	0	1				
万苏平片	1	0	1				
菝葜	0	1	1				
电脑血糖监测	1	0	1				
骨损伤	1	0	1				
鼓膜穿孔	0	1	1				
舒胆	0	1	1				
友来特	1	0	1				
色盲	0	1	1				
草果	1	0	1				
静脉回流障碍	0	1	1				
荆条	1	0	1				
艾素	1	0	1				
芫花	0	1	1				
交通性脑积水	1	0	1				
小儿发热	0	1	1				
颈部扭伤	0	1	1				
注射造影剂	0	1	1				
硫酸阿米卡星	1	0	1				
蛤壳	1	0	1				
化脓性腹膜炎	0	1	1				
桥脑梗塞	1	0	1				
羟氯喹	0	1	1				
复方地龙片	1	0	1				
肿瘤抗原	0	1	1				
口唇出血	1	0	1				
下腹绞痛	0	1	1				
蒲黄	0	1	1				
马来酸左旋氨氯地平	1	0	1				
秦苏缓释片	1	0	1				
甲芪肝纤颗粒	0	1	1				
动脉造影术	1	0	1				
艾滋病毒感染	0	1	1				
